latitude,longitude,room_type,minimum_nights,availability_365,price
40.75708,-73.98283,1.0,29.0,343.0,177
40.71319,-73.99265,0.0,1.0,0.0,100
40.86925,-73.89534,0.0,3.0,83.0,60
40.71926,-73.94206,1.0,2.0,174.0,199
40.78605,-73.97354,1.0,1.0,327.0,99
40.76294,-73.99167,1.0,3.0,188.0,170
40.74859,-73.88628,0.0,1.0,329.0,65
40.85413,-73.88387,0.0,1.0,236.0,55
40.71371,-73.99355,1.0,2.0,3.0,100
40.71292,-73.94137,0.0,3.0,0.0,105
40.71256,-73.95224,1.0,2.0,0.0,250
40.76801,-73.96085,0.0,1.0,0.0,75
40.73638,-74.00393,1.0,28.0,0.0,180
40.82485,-73.94537,1.0,7.0,0.0,119
40.75138,-73.98143,1.0,1.0,0.0,300
40.6909,-73.92662,1.0,3.0,134.0,140
40.69377,-73.9307,1.0,2.0,10.0,40
40.74849,-73.82914,0.0,7.0,171.0,50
40.64103,-73.99228,0.0,8.0,109.0,59
40.65806,-73.95815,1.0,4.0,0.0,225
40.62857,-73.94071,1.0,2.0,230.0,160
40.74696,-73.87912,0.0,2.0,64.0,45
40.70044,-73.92503,0.0,2.0,15.0,68
40.68645,-73.93994,0.0,5.0,0.0,35
40.8392,-73.94216,1.0,1.0,314.0,120
40.67942,-73.96469,0.0,2.0,0.0,150
40.67884,-73.92611,1.0,2.0,71.0,195
40.76544,-73.98186,1.0,1.0,0.0,409
40.76122,-73.98655,0.0,1.0,39.0,70
40.81876,-73.93974,0.0,1.0,179.0,80
40.72735,-73.98917,0.0,30.0,325.0,62
40.74828,-73.98401,0.0,1.0,365.0,189
40.68597,-73.95983,1.0,25.0,172.0,125
40.69089,-73.94676,0.0,30.0,37.0,80
40.80926,-73.94979,0.0,3.0,9.0,75
40.71528,-73.95033,0.0,2.0,89.0,120
40.65827,-73.97962,1.0,2.0,262.0,125
40.75806,-73.91345,0.0,30.0,310.0,43
40.72617,-73.98869,1.0,3.0,0.0,225
40.6844,-73.93138,0.0,1.0,112.0,27
40.82121,-73.87764,0.0,7.0,90.0,65
40.79643,-73.97188,0.0,7.0,0.0,110
40.84882,-73.90263,0.0,3.0,36.0,80
40.66155,-73.94579,1.0,13.0,15.0,80
40.69783,-73.9301,0.0,14.0,64.0,55
40.66231,-73.95394,0.0,1.0,302.0,84
40.7435,-73.97907,0.0,1.0,0.0,95
40.6779,-73.96393,1.0,5.0,25.0,140
40.75705,-73.99265,1.0,5.0,42.0,225
40.77562,-73.91431,0.0,2.0,360.0,60
40.69031,-73.95855,0.0,3.0,0.0,59
40.71178,-73.95779,0.0,2.0,0.0,95
40.78638,-73.97004,1.0,30.0,0.0,101
40.83561,-73.91108,1.0,3.0,42.0,58
40.70738,-74.00493,1.0,29.0,332.0,212
40.81245,-73.95131,0.0,1.0,277.0,120
40.66431,-73.93216,0.0,3.0,158.0,50
40.7455,-73.89103,0.0,1.0,256.0,75
40.85244,-73.93126,0.0,2.0,16.0,40
40.71839,-73.94621,0.0,1.0,109.0,75
40.66943,-73.74778,0.0,2.0,333.0,45
40.73179,-74.00149,0.0,1.0,0.0,300
40.76257,-73.95915,1.0,30.0,273.0,249
40.70839,-73.94289,1.0,6.0,17.0,120
40.63556,-74.07623,1.0,2.0,259.0,150
40.82097,-73.92739,1.0,2.0,139.0,145
40.78419,-73.94851,1.0,5.0,0.0,210
40.68238,-73.90641,1.0,2.0,342.0,125
40.65014,-74.00615,0.0,3.0,6.0,37
40.78239,-73.98156,1.0,7.0,0.0,155
40.73475,-74.0044,1.0,3.0,0.0,250
40.71539,-73.95426,0.0,4.0,0.0,65
40.70353,-73.93482,1.0,7.0,1.0,140
40.81286,-73.93618,0.0,1.0,4.0,52
40.6681,-73.98319,0.0,3.0,300.0,100
40.76321,-73.98356,1.0,30.0,364.0,243
40.80489,-73.95171,0.0,2.0,0.0,100
40.81231,-73.85535,2.0,1.0,365.0,45
40.70581,-73.90978,0.0,2.0,0.0,43
40.65312,-73.93413,0.0,30.0,263.0,35
40.81916,-73.95312,1.0,2.0,9.0,150
40.81549,-73.95278,2.0,1.0,357.0,80
40.64625,-73.95048,1.0,3.0,0.0,200
40.65203,-73.9628,0.0,6.0,0.0,36
40.75565,-73.96722,1.0,3.0,219.0,186
40.70093,-73.92609,1.0,3.0,9.0,105
40.72523,-73.97999,1.0,3.0,0.0,400
40.82034,-73.94345,0.0,1.0,0.0,200
40.70113,-73.92893,0.0,3.0,276.0,45
40.61634,-74.03378,0.0,2.0,365.0,120
40.76138,-73.99825,1.0,28.0,0.0,104
40.70835,-73.95226,1.0,4.0,304.0,180
40.72844,-74.00025,0.0,3.0,9.0,100
40.59947,-73.76468,0.0,1.0,170.0,55
40.72966,-73.98187,1.0,2.0,0.0,140
40.67018,-73.93224,1.0,4.0,17.0,99
40.83805,-73.94307,1.0,2.0,15.0,150
40.77424,-73.94839,1.0,10.0,0.0,110
40.86013,-73.86339,0.0,1.0,57.0,142
40.80849,-73.9446,1.0,3.0,12.0,131
40.83669,-73.94274,1.0,3.0,308.0,125
40.63125,-73.88925,1.0,1.0,172.0,91
40.80964,-73.94098,1.0,4.0,16.0,149
40.74493,-73.9786,1.0,1.0,355.0,349
40.73238,-73.99517,1.0,3.0,0.0,300
40.76525,-73.83055,0.0,1.0,33.0,45
40.89198,-73.84779,1.0,2.0,168.0,309
40.71909,-73.95811,0.0,1.0,0.0,62
40.67093,-73.97555,1.0,60.0,32.0,101
40.73266,-73.98412,0.0,2.0,62.0,75
40.75607,-73.93022,0.0,2.0,21.0,100
40.79412,-73.96806,1.0,10.0,0.0,173
40.73006,-74.00713,1.0,1.0,27.0,250
40.77151,-73.93066,0.0,1.0,7.0,65
40.75172,-73.97212,0.0,2.0,263.0,198
40.8242,-73.94777,0.0,1.0,361.0,65
40.68776,-73.94936,0.0,1.0,0.0,50
40.64291,-73.97928,1.0,1.0,0.0,70
40.71156,-73.95826,0.0,2.0,4.0,80
40.77809,-73.97962,1.0,7.0,55.0,185
40.68765,-73.865,0.0,3.0,343.0,99
40.72409,-73.95039,1.0,5.0,68.0,125
40.80927,-73.9472,1.0,2.0,189.0,99
40.66322,-73.95142,0.0,2.0,52.0,50
40.69032,-73.93699,0.0,1.0,0.0,40
40.77122,-73.738,0.0,1.0,88.0,100
40.76517,-73.99331,1.0,30.0,331.0,115
40.79147,-73.96644,0.0,14.0,87.0,99
40.68294,-73.93742,0.0,2.0,64.0,130
40.72874,-73.98344,1.0,2.0,344.0,198
40.70689,-73.94996,1.0,30.0,345.0,73
40.68448,-73.95854,1.0,3.0,365.0,175
40.76335,-73.92769,1.0,3.0,254.0,140
40.79745,-73.96936,1.0,4.0,0.0,130
40.69545,-73.92336,1.0,5.0,0.0,85
40.7083,-74.01406,0.0,5.0,0.0,80
40.69038,-73.91462,0.0,18.0,76.0,52
40.6786,-73.98381,0.0,1.0,355.0,139
40.72299,-73.97809,2.0,2.0,1.0,42
40.76877,-73.98371,1.0,5.0,0.0,150
40.71247,-73.96295,1.0,2.0,0.0,190
40.80129,-73.96611,1.0,4.0,0.0,154
40.7476,-73.99698,1.0,4.0,0.0,139
40.75361,-73.97202,1.0,3.0,0.0,339
40.66388,-73.99475,0.0,31.0,0.0,50
40.6718,-73.79719,0.0,1.0,48.0,80
40.66858,-73.92661,0.0,2.0,179.0,50
40.74625,-73.91388,0.0,2.0,44.0,65
40.6848,-73.98894,1.0,2.0,0.0,120
40.74487,-73.97452,1.0,2.0,0.0,125
40.75781,-73.98903,0.0,1.0,293.0,499
40.78845,-73.95484,0.0,1.0,0.0,1100
40.60848,-73.97703,1.0,2.0,323.0,100
40.76747,-73.98613,1.0,30.0,365.0,87
40.69484,-73.9342,0.0,5.0,140.0,72
40.72916,-73.98228,1.0,30.0,90.0,250
40.75072,-73.97023,1.0,30.0,325.0,83
40.68917,-73.92901,0.0,1.0,68.0,69
40.67616,-73.86016,1.0,4.0,193.0,90
40.67839,-73.96623,1.0,4.0,297.0,155
40.8015,-73.96605,0.0,3.0,0.0,40
40.70336,-73.90991,0.0,1.0,5.0,55
40.71247,-73.99619,0.0,1.0,166.0,300
40.73886,-73.85147,0.0,1.0,354.0,36
40.68564,-73.98408,1.0,14.0,74.0,105
40.7175,-73.98435,0.0,2.0,60.0,95
40.6289,-73.97683,0.0,1.0,0.0,35
40.67027,-73.94033,1.0,6.0,302.0,210
40.72105,-73.98371,1.0,3.0,90.0,150
40.80534,-73.95647,1.0,21.0,0.0,70
40.68786,-73.95688,1.0,1.0,365.0,1000
40.67781,-73.9851,0.0,1.0,0.0,130
40.83367,-73.94298,0.0,3.0,270.0,69
40.71779,-73.94632,0.0,1.0,90.0,101
40.82415,-73.95283,0.0,2.0,89.0,200
40.71665,-73.94169,0.0,2.0,0.0,60
40.74488,-74.001,1.0,4.0,0.0,132
40.66061,-73.99765,0.0,1.0,89.0,40
40.8113,-73.92465,0.0,3.0,356.0,65
40.73412,-73.8509,1.0,2.0,0.0,278
40.69365,-73.96511,1.0,7.0,125.0,110
40.67824,-73.97106,0.0,1.0,339.0,65
40.78723,-73.94949,0.0,3.0,0.0,90
40.68994,-73.96952,1.0,3.0,304.0,170
40.76388,-73.98874,0.0,1.0,345.0,110
40.69126,-73.95285,1.0,14.0,364.0,250
40.75615,-73.9649,1.0,30.0,364.0,355
40.63275,-74.02946,0.0,7.0,1.0,35
40.78808,-73.9754,1.0,1.0,362.0,125
40.66958,-73.92361,0.0,1.0,68.0,52
40.72156,-73.98866,1.0,5.0,0.0,100
40.76039,-73.99028,1.0,2.0,212.0,399
40.71126,-73.94917,0.0,2.0,156.0,55
40.70376,-74.00833,1.0,29.0,323.0,187
40.74443,-73.99166,0.0,1.0,87.0,140
40.69627,-73.92265,0.0,3.0,0.0,50
40.70297,-73.895,0.0,7.0,0.0,50
40.87157,-73.91744,0.0,1.0,344.0,50
40.74695,-73.90177,1.0,3.0,293.0,275
40.71803,-73.99835,0.0,30.0,35.0,59
40.6965,-73.9601,0.0,5.0,21.0,54
40.67294,-73.93655,1.0,3.0,73.0,120
40.79118,-73.84766,1.0,2.0,336.0,150
40.83784,-73.94081,0.0,3.0,0.0,75
40.77059,-73.94991,1.0,2.0,0.0,280
40.70146,-73.91932,1.0,2.0,163.0,75
40.71534,-73.95914,1.0,5.0,23.0,165
40.68091,-73.95005,0.0,1.0,23.0,200
40.58594,-73.93182,1.0,2.0,0.0,125
40.83038,-73.94531,0.0,1.0,0.0,45
40.73785,-73.99214,0.0,2.0,0.0,350
40.68805,-73.95954,0.0,3.0,365.0,125
40.59627,-73.97287,1.0,2.0,73.0,109
40.68426,-73.95054,1.0,3.0,237.0,100
40.68317,-73.93553,0.0,3.0,47.0,60
40.77511,-73.95276,1.0,10.0,88.0,125
40.76257,-73.92634,1.0,2.0,365.0,300
40.72783,-74.00102,0.0,7.0,0.0,89
40.79312,-73.96886,1.0,4.0,45.0,219
40.73571,-73.95372,0.0,1.0,9.0,55
40.72939,-73.98319,0.0,2.0,109.0,75
40.86697,-73.92534,0.0,1.0,365.0,99
40.72107,-73.95376,1.0,1.0,0.0,159
40.71378,-73.96257,0.0,2.0,0.0,75
40.7765,-73.95458,1.0,3.0,0.0,200
40.76749,-73.96246,0.0,1.0,63.0,190
40.67985,-73.96277,1.0,5.0,98.0,175
40.71469,-73.93971,0.0,3.0,0.0,80
40.74654,-73.90776,0.0,30.0,215.0,60
40.72132,-73.98068,0.0,2.0,0.0,83
40.73322,-74.00853,1.0,30.0,165.0,450
40.76052,-73.99241,0.0,2.0,10.0,109
40.768,-73.92429,1.0,2.0,159.0,70
40.72705,-74.00419,1.0,2.0,335.0,375
40.71595,-73.99329,0.0,20.0,332.0,68
40.71549,-73.94712,1.0,31.0,331.0,155
40.68523,-73.9384,1.0,1.0,194.0,89
40.67749,-73.94386,1.0,180.0,365.0,99
40.66113,-73.95231,1.0,2.0,267.0,200
40.68881,-73.92017,0.0,3.0,365.0,75
40.74506,-73.97362,1.0,2.0,66.0,400
40.81777,-73.9535,0.0,1.0,0.0,60
40.67565,-73.84677,1.0,3.0,170.0,60
40.76446,-73.92988,0.0,2.0,0.0,65
40.78599,-73.94256,0.0,14.0,2.0,45
40.70912,-73.94513,1.0,2.0,5.0,135
40.69197,-73.93872,0.0,2.0,351.0,55
40.86835,-73.91958,1.0,4.0,0.0,50
40.82788,-73.94441,1.0,1.0,238.0,105
40.7592,-73.98894,1.0,3.0,232.0,650
40.71825,-73.99651,0.0,3.0,0.0,169
40.77079,-73.95949,1.0,2.0,0.0,100
40.73307,-73.91995,2.0,1.0,140.0,30
40.76745,-73.98489,1.0,30.0,311.0,87
40.67058,-73.9573,0.0,30.0,226.0,68
40.58615,-73.94784,0.0,1.0,332.0,59
40.8098,-73.94443,0.0,2.0,0.0,90
40.72347,-73.99302,1.0,3.0,235.0,650
40.82359,-73.94433,0.0,30.0,291.0,37
40.7195,-73.98022,1.0,1.0,212.0,125
40.85801,-73.88247,0.0,1.0,0.0,21
40.66362,-73.99616,1.0,1.0,174.0,330
40.59886,-74.13217,1.0,4.0,351.0,249
40.85387,-73.89384,1.0,2.0,322.0,247
40.76962,-73.92477,0.0,2.0,283.0,60
40.69971,-73.93068,1.0,9.0,159.0,198
40.76161,-73.89026,1.0,4.0,128.0,169
40.64242,-73.98138,0.0,1.0,7.0,45
40.70999,-73.94807,1.0,1.0,228.0,235
40.73535,-73.9565,0.0,2.0,125.0,69
40.69388,-73.92564,0.0,3.0,40.0,100
40.73212,-73.98247,0.0,2.0,36.0,150
40.71319,-73.96406,0.0,1.0,0.0,51
40.6283,-73.92619,0.0,4.0,365.0,129
40.7644,-73.9633,1.0,29.0,221.0,164
40.65863,-73.98435,1.0,2.0,0.0,120
40.7195,-73.98558,1.0,1.0,270.0,200
40.78261,-73.91452,0.0,1.0,0.0,49
40.62154,-74.08701,0.0,2.0,284.0,49
40.65607,-74.00306,0.0,1.0,52.0,60
40.62053,-74.03942,1.0,2.0,69.0,99
40.68417,-73.98215,1.0,1.0,0.0,150
40.72002,-73.96028,0.0,3.0,323.0,70
40.68734,-73.93255,0.0,30.0,248.0,42
40.67705,-73.99655,1.0,2.0,258.0,195
40.74551,-73.94131,1.0,2.0,41.0,185
40.74462,-73.94913,1.0,1.0,0.0,110
40.66182,-73.99387,0.0,1.0,0.0,65
40.71072,-73.96498,1.0,4.0,13.0,150
40.76981,-73.95365,0.0,1.0,330.0,135
40.59535,-73.75441,0.0,30.0,222.0,38
40.63592,-74.0219,0.0,30.0,0.0,30
40.77012,-73.95777,1.0,1.0,0.0,200
40.86845,-73.92449,0.0,1.0,79.0,80
40.78491,-73.97447,1.0,2.0,0.0,120
40.70775,-73.94725,0.0,2.0,0.0,75
40.80526,-73.95509,0.0,2.0,140.0,80
40.88796,-73.90473,0.0,1.0,0.0,49
40.86997,-73.84867,0.0,2.0,81.0,36
40.72364,-73.99577,1.0,1.0,0.0,200
40.67847,-73.96694,1.0,2.0,0.0,150
40.69381,-73.94948,0.0,1.0,0.0,100
40.64722,-74.00475,0.0,7.0,312.0,55
40.67434,-73.95728,1.0,2.0,230.0,150
40.71348,-73.99135,1.0,20.0,29.0,150
40.77681,-73.95472,1.0,2.0,0.0,150
40.79508,-73.93256,1.0,3.0,0.0,195
40.76638,-73.98741,0.0,1.0,0.0,60
40.67561,-73.88072,1.0,1.0,15.0,106
40.76303,-73.88039,2.0,1.0,123.0,34
40.78104,-73.94916,1.0,1.0,105.0,135
40.71422,-73.95697,1.0,2.0,30.0,110
40.68767,-73.95495,0.0,2.0,52.0,120
40.7057,-74.00819,1.0,1.0,315.0,650
40.74351,-73.92281,0.0,3.0,0.0,50
40.72142,-73.98411,0.0,10.0,87.0,350
40.67401,-73.92371,1.0,1.0,178.0,225
40.75816,-73.97004,1.0,2.0,0.0,149
40.68766,-73.99125,1.0,4.0,1.0,170
40.70459,-73.89574,1.0,1.0,0.0,100
40.83515,-73.94178,1.0,3.0,236.0,128
40.74536,-73.97222,1.0,2.0,69.0,189
40.57519,-73.95468,1.0,2.0,80.0,137
40.68754,-73.92522,0.0,3.0,258.0,45
40.64431,-73.94867,1.0,3.0,357.0,200
40.66052,-73.9843,1.0,5.0,28.0,45
40.7614,-73.98954,0.0,1.0,243.0,155
40.70719,-73.95228,0.0,20.0,214.0,100
40.76327,-73.9612,1.0,6.0,0.0,180
40.91167,-73.89566,0.0,1.0,174.0,40
40.71475,-73.94913,0.0,1.0,55.0,75
40.7618,-73.96546,1.0,2.0,83.0,375
40.89393,-73.8581,0.0,2.0,132.0,50
40.71832,-73.96354,1.0,5.0,38.0,550
40.81842,-73.9391,0.0,2.0,14.0,42
40.73415,-73.99814,1.0,4.0,36.0,425
40.73734,-73.87215,1.0,4.0,60.0,99
40.7706,-73.95725,1.0,30.0,339.0,149
40.68208,-73.92994,1.0,5.0,0.0,185
40.73407,-73.95314,1.0,14.0,0.0,150
40.74634,-73.9179,1.0,1.0,365.0,249
40.76792,-73.91191,0.0,4.0,30.0,40
40.64231,-73.97974,0.0,5.0,0.0,50
40.78162,-73.9475,2.0,1.0,365.0,125
40.76542,-73.92115,1.0,25.0,277.0,105
40.7138,-73.99758,0.0,1.0,49.0,95
40.75949,-73.99367,1.0,2.0,190.0,250
40.69043,-73.99365,1.0,8.0,72.0,500
40.77323,-73.91796,0.0,2.0,89.0,75
40.74034,-74.00259,0.0,14.0,297.0,72
40.80861,-73.95451,1.0,2.0,0.0,95
40.83001,-73.92158,0.0,5.0,271.0,50
40.77526,-73.95075,1.0,5.0,115.0,170
40.70732,-73.91926,0.0,1.0,188.0,65
40.69738,-73.91162,0.0,2.0,0.0,33
40.73509,-74.00323,1.0,4.0,0.0,200
40.76052,-73.99115,1.0,4.0,365.0,860
40.73508,-73.98477,1.0,3.0,10.0,118
40.73561,-73.95873,1.0,3.0,42.0,150
40.70875,-73.95508,1.0,30.0,102.0,199
40.69605,-73.92423,1.0,1.0,305.0,89
40.7603,-73.91395,0.0,4.0,10.0,75
40.82954,-73.94436,0.0,4.0,32.0,45
40.63376,-73.95148,0.0,3.0,0.0,30
40.68757,-73.94428,1.0,2.0,1.0,195
40.82389,-73.93887,0.0,1.0,0.0,70
40.67658,-73.94683,0.0,4.0,0.0,42
40.6706,-73.96026,1.0,6.0,0.0,72
40.72753,-73.98749,0.0,1.0,0.0,250
40.7191,-73.98431,1.0,3.0,0.0,140
40.76236,-73.96642,1.0,30.0,365.0,130
40.77575,-73.91419,0.0,1.0,16.0,45
40.68541,-73.91211,0.0,2.0,81.0,53
40.73272,-73.91826,2.0,1.0,140.0,30
40.76565,-73.98872,0.0,1.0,0.0,149
40.79973,-73.9656,0.0,2.0,0.0,60
40.6815,-73.98028,1.0,30.0,299.0,290
40.7049,-73.92,0.0,1.0,0.0,35
40.66065,-73.98817,1.0,3.0,201.0,120
40.71717,-73.95688,1.0,3.0,0.0,150
40.85508,-73.92779,1.0,2.0,157.0,110
40.75587,-73.99724,0.0,7.0,356.0,65
40.6737,-73.95335,1.0,30.0,318.0,81
40.85865,-73.93559,0.0,2.0,0.0,75
40.68015,-73.98795,1.0,3.0,0.0,115
40.67077,-73.93618,1.0,4.0,65.0,399
40.65687,-74.00489,0.0,1.0,0.0,75
40.68673,-73.95829,0.0,3.0,0.0,45
40.82057,-73.95511,0.0,2.0,0.0,55
40.72625,-74.00199,1.0,3.0,4.0,150
40.71923,-73.95204,0.0,1.0,343.0,98
40.67612,-73.93722,1.0,2.0,58.0,300
40.60738,-73.955,0.0,3.0,0.0,55
40.67626,-73.79809,0.0,1.0,356.0,150
40.75836,-73.9175,0.0,2.0,51.0,80
40.67863,-73.95859,0.0,1.0,0.0,70
40.74616,-73.97522,0.0,3.0,10.0,119
40.72393,-74.00446,1.0,5.0,0.0,210
40.67715,-73.94543,2.0,2.0,364.0,100
40.71805,-73.9584,1.0,3.0,0.0,175
40.82331,-73.95454,0.0,2.0,170.0,89
40.64501,-73.97859,0.0,7.0,22.0,79
40.7834,-73.94556,1.0,2.0,0.0,95
40.66102,-73.96224,1.0,2.0,0.0,74
40.798,-73.96317,1.0,2.0,0.0,74
40.83099,-73.9444,1.0,1.0,256.0,295
40.73622,-73.8466,1.0,2.0,21.0,90
40.80184,-73.95591,0.0,1.0,0.0,67
40.68378,-73.83136,1.0,2.0,345.0,175
40.76368,-73.98881,1.0,2.0,335.0,239
40.66892,-73.96079,0.0,2.0,0.0,32
40.73619,-73.98307,1.0,1.0,0.0,259
40.65618,-73.95664,0.0,4.0,73.0,55
40.75678,-73.99357,1.0,9.0,12.0,198
40.72351,-73.98283,1.0,5.0,341.0,499
40.77779,-73.98459,1.0,30.0,336.0,306
40.6888,-73.95665,1.0,6.0,0.0,90
40.62934,-73.96343,1.0,3.0,108.0,100
40.75151,-73.97114,0.0,30.0,0.0,60
40.70783,-73.94858,1.0,2.0,0.0,195
40.69452,-73.99552,1.0,90.0,0.0,199
40.76593,-73.9812,1.0,3.0,0.0,500
40.79512,-73.97092,0.0,3.0,365.0,425
40.73001,-74.00369,1.0,3.0,0.0,195
40.73326,-74.00577,0.0,2.0,0.0,85
40.69022,-73.93077,0.0,1.0,26.0,79
40.73333,-73.99075,1.0,1.0,0.0,300
40.68002,-74.0055,1.0,2.0,79.0,130
40.69069,-73.96043,0.0,3.0,0.0,68
40.66294,-73.99146,1.0,3.0,85.0,250
40.68375,-73.91503,0.0,1.0,177.0,150
40.76572,-73.79629,0.0,2.0,3.0,98
40.709,-74.01221,1.0,30.0,126.0,160
40.64627,-73.93164,0.0,3.0,0.0,50
40.63376,-74.00698,0.0,1.0,177.0,60
40.75551,-73.99236,1.0,4.0,7.0,300
40.82511,-73.95341,0.0,4.0,179.0,85
40.76219,-73.99493,2.0,1.0,335.0,69
40.81611,-73.89909,1.0,5.0,63.0,100
40.91169,-73.90564,0.0,365.0,363.0,50
40.67785,-74.00735,1.0,30.0,0.0,175
40.72178,-73.99742,1.0,5.0,0.0,350
40.67554,-73.8942,0.0,1.0,89.0,120
40.69584,-73.84727,0.0,1.0,354.0,40
40.74706,-73.97594,1.0,29.0,311.0,200
40.73635,-73.95705,0.0,2.0,5.0,89
40.67954,-73.99935,0.0,2.0,74.0,100
40.65841,-73.96121,1.0,3.0,75.0,82
40.68336,-73.96122,0.0,1.0,0.0,45
40.67434,-73.95762,0.0,4.0,0.0,45
40.70905,-73.95315,0.0,3.0,0.0,90
40.73315,-73.98688,1.0,5.0,91.0,167
40.71725,-73.96447,0.0,3.0,0.0,50
40.71908,-73.98633,1.0,2.0,198.0,174
40.72173,-73.99383,0.0,1.0,0.0,95
40.69024,-73.92197,0.0,2.0,116.0,65
40.702,-73.89768,1.0,3.0,16.0,110
40.75496,-73.90685,0.0,7.0,0.0,50
40.67435,-73.95087,1.0,2.0,7.0,140
40.71747,-73.96142,1.0,4.0,187.0,190
40.7861,-73.95434,0.0,1.0,0.0,80
40.69653,-73.94994,0.0,2.0,0.0,50
40.70579,-73.94277,0.0,1.0,144.0,128
40.67034,-73.93902,1.0,1.0,0.0,87
40.6787,-73.99857,1.0,5.0,271.0,160
40.70743,-74.00785,0.0,2.0,0.0,87
40.86239,-73.84362,1.0,1.0,337.0,99
40.66726,-73.78666,0.0,5.0,365.0,70
40.76149,-73.97536,1.0,30.0,280.0,200
40.7696,-73.95275,0.0,3.0,345.0,70
40.69566,-73.90687,1.0,3.0,5.0,95
40.71118,-73.9151,0.0,1.0,0.0,35
40.60044,-73.99341,0.0,1.0,0.0,79
40.57951,-73.95663,1.0,25.0,0.0,68
40.78551,-73.94167,1.0,3.0,0.0,99
40.65612,-73.91788,0.0,7.0,365.0,65
40.77221,-73.95528,0.0,1.0,7.0,79
40.74301,-73.98037,1.0,4.0,0.0,120
40.73171,-73.95374,0.0,3.0,0.0,50
40.66548,-73.98196,1.0,3.0,91.0,135
40.68409,-73.96264,0.0,1.0,0.0,75
40.71889,-73.99604,0.0,3.0,0.0,99
40.85504,-73.88394,0.0,1.0,0.0,24
40.7139,-73.9912,0.0,2.0,1.0,90
40.67765,-73.95432,1.0,1.0,0.0,200
40.6632,-73.98529,0.0,1.0,0.0,50
40.74974,-73.98094,0.0,5.0,263.0,200
40.85797,-73.93286,1.0,4.0,42.0,120
40.73808,-73.98325,0.0,2.0,12.0,85
40.76593,-73.99186,0.0,4.0,172.0,180
40.78305,-73.94532,1.0,30.0,324.0,99
40.71009,-73.8196,0.0,3.0,282.0,70
40.7258,-73.97963,1.0,2.0,22.0,330
40.8678,-73.92619,0.0,2.0,0.0,65
40.87015,-73.85582,1.0,4.0,169.0,75
40.84534,-73.93479,2.0,2.0,126.0,125
40.70798,-73.93652,2.0,1.0,81.0,64
40.66648,-73.76286,1.0,1.0,281.0,90
40.66248,-73.99667,1.0,2.0,0.0,100
40.75511,-73.99532,0.0,7.0,365.0,75
40.69414,-73.94118,0.0,2.0,0.0,60
40.6891,-73.9874,0.0,1.0,0.0,53
40.73631,-74.00611,1.0,3.0,0.0,245
40.67302,-73.94815,0.0,3.0,12.0,65
40.86703,-73.93007,0.0,3.0,89.0,75
40.71829,-73.95819,0.0,3.0,97.0,109
40.67061,-73.88004,1.0,2.0,60.0,95
40.65867,-73.9522,0.0,1.0,95.0,109
40.67862,-73.98561,1.0,1.0,363.0,385
40.76321,-73.99297,1.0,20.0,341.0,70
40.69424,-73.93416,0.0,2.0,45.0,55
40.77904,-73.98786,1.0,3.0,0.0,180
40.68434,-73.9064,1.0,3.0,329.0,90
40.6836,-73.98285,0.0,2.0,0.0,62
40.72517,-73.76105,2.0,1.0,125.0,41
40.77536,-73.98952,1.0,30.0,341.0,280
40.81651,-73.94319,0.0,1.0,0.0,59
40.73197,-73.98674,0.0,7.0,173.0,93
40.71479,-73.96048,1.0,4.0,0.0,150
40.69905,-73.92466,1.0,4.0,0.0,220
40.88985,-73.90747,0.0,2.0,0.0,85
40.63126,-74.0921,1.0,3.0,0.0,48
40.69687,-73.90111,0.0,18.0,0.0,31
40.8075,-73.95844,1.0,30.0,0.0,99
40.80409,-73.93988,1.0,7.0,0.0,70
40.69319,-73.90692,0.0,1.0,0.0,40
40.71556,-73.99234,1.0,2.0,331.0,785
40.81608,-73.9397,0.0,1.0,1.0,65
40.72693,-73.98385,1.0,3.0,0.0,180
40.68541,-73.95298,1.0,3.0,155.0,125
40.77028,-73.92112,0.0,5.0,16.0,45
40.76501,-73.98076,0.0,2.0,365.0,895
40.69169,-73.9603,1.0,2.0,287.0,175
40.76996,-73.9539,0.0,2.0,5.0,70
40.72256,-74.00018,0.0,2.0,0.0,130
40.67674,-73.93083,1.0,2.0,41.0,133
40.67592,-73.94694,1.0,3.0,21.0,99
40.61938,-73.92471,1.0,14.0,180.0,125
40.79796,-73.97255,1.0,2.0,0.0,250
40.76209,-73.99875,1.0,2.0,2.0,300
40.86304,-73.84559,1.0,1.0,78.0,150
40.64851,-73.94667,0.0,1.0,19.0,60
40.666,-73.76333,0.0,1.0,0.0,65
40.76178,-73.96713,1.0,2.0,365.0,280
40.80638,-73.94415,1.0,3.0,235.0,180
40.76077,-74.0002,1.0,30.0,364.0,302
40.7442,-73.87698,0.0,1.0,35.0,55
40.80732,-73.9648,0.0,1.0,235.0,128
40.73704,-73.87877,0.0,2.0,222.0,120
40.7578,-73.92368,0.0,2.0,0.0,40
40.61937,-74.03132,1.0,6.0,141.0,95
40.8063,-73.96268,1.0,7.0,0.0,150
40.72731,-73.95482,0.0,14.0,188.0,100
40.75638,-73.98834,1.0,5.0,0.0,260
40.763,-73.98624,0.0,1.0,0.0,300
40.71867,-73.95162,0.0,1.0,0.0,75
40.7868,-73.95228,0.0,2.0,0.0,50
40.81698,-73.93968,0.0,1.0,89.0,70
40.70959,-73.94652,0.0,3.0,0.0,80
