neighbourhood_group,latitude,longitude,room_type,minimum_nights,availability_365,price
1,40.76534,-73.9894,0,5,54,65
2,40.74295,-73.78962,0,1,0,45
1,40.729,-73.98195,1,30,0,150
2,40.7648,-73.92081,0,1,0,50
0,40.71099,-73.95825,0,1,0,250
1,40.80897,-73.95651,1,14,79,120
0,40.68874,-73.95684,0,2,0,54
1,40.78693,-73.97558,1,30,188,150
0,40.70771,-73.95324,0,1,78,100
1,40.70468,-74.00722,1,3,244,130
1,40.72477,-73.99534,0,4,38,95
0,40.68017,-73.91379,0,30,0,36
1,40.7839,-73.94823,0,2,3,115
0,40.72564,-73.93989,1,30,310,199
1,40.79126,-73.94663,1,2,213,195
1,40.76438,-73.9886,1,1,253,350
0,40.70426,-73.92489,0,3,0,72
1,40.76765,-73.95507,1,10,0,145
2,40.58938,-73.79447,0,1,3,48
0,40.6924,-73.94825,0,20,0,35
0,40.66009,-73.94009,0,2,0,42
0,40.69481,-73.98422,1,1,87,225
1,40.77827,-73.97673,1,7,10,149
1,40.7183,-73.98639,0,2,0,75
1,40.86689,-73.92353,0,1,0,46
2,40.65411,-73.83191,0,2,0,100
1,40.76217,-73.98765,0,4,254,130
1,40.8136,-73.93606,1,2,0,150
0,40.72211,-73.94215,1,2,98,145
0,40.68805,-73.96114,0,2,43,95
0,40.69306,-73.91918,0,2,0,49
1,40.76989,-73.98229,1,30,124,220
0,40.68812,-73.97545,1,30,188,200
0,40.68017,-73.95182,1,1,185,150
0,40.69286,-73.93747,0,1,0,30
0,40.68064,-73.9463,0,2,35,187
0,40.68408,-73.92498,0,28,189,85
0,40.69234,-73.95993,0,2,0,54
0,40.66302,-73.95144,1,2,168,175
4,40.84647,-73.89299,0,2,327,38
4,40.85487,-73.91391,0,3,80,53
1,40.72908,-73.9797,0,4,136,145
0,40.6701,-73.98917,1,2,18,173
0,40.68435,-73.94135,1,3,170,150
1,40.74988,-73.99553,1,110,332,89
0,40.65319,-73.97621,1,2,244,200
0,40.66989,-73.98757,1,2,185,120
0,40.70341,-73.9292,0,2,0,54
0,40.66862,-73.94664,0,1,0,50
0,40.67102,-73.93999,0,14,322,45
0,40.67051,-73.94014,0,15,311,59
1,40.79864,-73.96364,1,3,0,149
1,40.71933,-73.99,1,4,187,142
1,40.76537,-73.98855,0,2,90,120
0,40.69455,-73.9341,0,2,0,70
0,40.68741,-73.95582,1,1,5,200
0,40.73312,-73.95754,1,2,0,299
0,40.66019,-73.94885,1,14,0,80
0,40.65044,-73.97296,0,2,0,60
1,40.75358,-73.9919,2,1,365,99
1,40.80333,-73.96693,0,14,0,60
0,40.69944,-73.94527,0,2,309,46
0,40.65062,-73.93487,0,2,190,60
0,40.6845,-73.99024,1,4,0,175
1,40.82452,-73.94512,0,14,310,75
2,40.75562,-73.80813,0,1,0,180
1,40.84662,-73.93436,0,1,138,70
1,40.72681,-73.98401,1,1,306,190
4,40.82942,-73.87564,0,2,30,60
4,40.83081,-73.87587,0,2,34,45
0,40.65107,-74.01096,1,1,179,450
2,40.76736,-73.91685,1,4,0,99
1,40.82359,-73.94433,0,30,291,37
0,40.67139,-73.93931,1,7,78,100
2,40.72571,-73.84944,1,3,0,197
0,40.70882,-73.95445,0,2,0,90
0,40.6809,-73.96726,1,2,28,188
1,40.72827,-74.00083,1,10,0,110
0,40.64246,-73.9538,1,7,0,175
1,40.84745,-73.94116,0,2,213,100
1,40.83099,-73.9444,1,1,256,295
2,40.75763,-73.83157,1,2,120,99
1,40.79872,-73.96173,0,1,0,70
1,40.8398,-73.94384,0,21,38,55
3,40.6348,-74.07734,0,1,356,65
1,40.81253,-73.93952,1,5,1,99
1,40.71495,-73.99056,0,1,0,60
1,40.74559,-73.98216,1,7,0,259
1,40.78081,-73.98081,1,30,342,159
1,40.79737,-73.93185,1,3,104,300
0,40.66399,-73.98301,1,3,3,210
1,40.72948,-74.00961,1,30,365,195
1,40.73433,-73.98216,1,1,0,96
0,40.64896,-73.94317,1,3,78,80
1,40.77822,-73.95136,1,31,330,160
2,40.75538,-73.93455,0,1,53,199
1,40.8236,-73.94412,0,30,78,35
1,40.7627,-73.98837,0,3,172,80
1,40.78908,-73.94216,0,1,0,35
0,40.71188,-73.94387,0,5,20,55
0,40.70679,-73.92295,1,2,231,207
2,40.7742,-73.90808,0,1,198,59
0,40.67795,-73.92524,0,1,220,75
2,40.73702,-73.92657,0,7,90,49
0,40.66556,-73.88323,1,2,121,115
1,40.86027,-73.9264,0,2,276,40
4,40.86718,-73.86235,0,1,179,33
0,40.58654,-73.98858,0,3,363,199
0,40.70159,-73.92115,1,30,45,93
1,40.73075,-74.00222,1,4,0,159
1,40.72002,-73.99629,1,3,0,150
1,40.7049,-74.00617,1,70,203,86
0,40.70351,-73.93092,0,1,0,75
1,40.82389,-73.95266,0,2,0,57
1,40.76442,-73.99458,1,30,330,200
4,40.84992,-73.90346,0,1,0,50
1,40.77409,-73.94995,0,2,0,120
1,40.8637,-73.92826,1,2,0,100
0,40.67757,-73.94913,1,31,269,90
0,40.6913,-73.96099,0,2,0,50
0,40.62934,-73.96343,1,3,108,100
1,40.84257,-73.93805,0,30,0,35
0,40.70294,-73.94152,1,2,1,94
0,40.69063,-73.91224,1,3,303,190
1,40.72598,-73.98934,0,3,0,86
1,40.76547,-73.98216,1,30,189,199
1,40.8677,-73.9225,0,2,0,55
1,40.73401,-73.9814,1,2,0,226
0,40.70369,-73.98306,1,30,1,186
1,40.72724,-73.98291,1,7,0,170
1,40.76208,-73.94954,0,2,211,100
0,40.70028,-73.92439,0,5,37,90
0,40.68717,-73.91708,0,1,2,50
1,40.76341,-73.99051,1,1,0,119
2,40.77414,-73.91625,1,6,0,110
1,40.81752,-73.94162,1,2,0,80
0,40.65306,-73.95507,0,7,0,64
2,40.75556,-73.81205,0,2,346,47
0,40.68257,-73.9279,1,2,277,100
0,40.67238,-73.91488,0,2,84,49
0,40.66515,-73.95186,0,1,88,100
0,40.69178,-73.92838,0,1,0,47
0,40.7126,-73.96347,1,3,0,150
1,40.8151,-73.96091,0,2,0,43
0,40.68248,-73.93317,1,4,74,165
2,40.73674,-73.9136,0,3,0,70
0,40.63952,-73.98205,0,2,45,49
1,40.72603,-73.97717,1,3,0,199
1,40.82444,-73.94525,0,2,204,90
0,40.61277,-73.99695,0,3,173,60
0,40.6929,-73.96657,0,2,350,125
0,40.69455,-73.96763,0,2,347,100
1,40.71862,-73.9836,1,14,0,80
1,40.74569,-73.99687,1,1,8,200
1,40.81651,-73.95924,0,5,0,50
1,40.79921,-73.9387,1,1,0,185
1,40.83716,-73.94048,0,7,0,37
2,40.75292,-73.88129,1,6,195,135
0,40.70113,-73.91385,0,1,0,50
0,40.66364,-73.95725,0,30,1,60
0,40.68644,-73.91064,0,7,0,40
0,40.69983,-73.91625,0,3,12,40
1,40.8125,-73.94151,1,3,40,85
0,40.64493,-73.95488,1,6,339,85
0,40.67696,-73.96669,1,2,146,165
0,40.72995,-73.95498,1,15,342,200
2,40.69085,-73.79916,1,1,252,10
1,40.72588,-73.98827,1,2,0,134
0,40.70506,-73.93122,0,1,31,60
2,40.74888,-73.8066,1,1,255,400
0,40.7199,-73.95828,0,1,111,124
0,40.68367,-73.95982,0,2,0,75
0,40.71555,-73.94842,1,2,0,106
0,40.67855,-73.97583,1,4,155,190
0,40.68144,-73.93429,0,5,340,80
0,40.59339,-73.94296,0,1,0,199
2,40.6991,-73.89796,1,7,0,60
0,40.66182,-73.93748,0,2,31,50
1,40.80584,-73.95272,0,3,189,78
0,40.70728,-73.92989,0,1,0,79
0,40.6911,-73.93691,0,4,0,75
1,40.70766,-74.00153,0,2,308,205
2,40.67365,-73.76502,0,7,0,50
1,40.79264,-73.97481,1,1,0,99
0,40.66998,-73.9396,0,3,0,44
1,40.76798,-73.98356,1,5,282,615
0,40.71058,-73.96402,1,2,330,260
1,40.80833,-73.95101,1,3,96,275
1,40.77244,-73.98204,2,30,0,75
2,40.75558,-73.90534,0,2,242,45
4,40.83018,-73.83413,0,4,147,42
4,40.83117,-73.87566,0,2,59,43
0,40.71463,-73.95501,1,2,8,200
1,40.7802,-73.94652,1,4,128,79
0,40.69945,-73.93667,0,10,44,70
1,40.80034,-73.95941,0,31,83,139
1,40.73096,-74.00406,0,4,0,100
0,40.72215,-73.94203,1,4,0,137
1,40.80264,-73.95921,0,5,0,175
0,40.64909,-73.9648,0,2,0,40
0,40.71625,-73.96407,1,4,94,300
0,40.66832,-73.97662,1,2,289,180
0,40.68827,-73.91815,1,2,308,180
0,40.69364,-73.91499,1,1,284,149
0,40.68473,-73.94799,0,1,0,58
0,40.64217,-73.9593,1,20,4,125
0,40.70999,-73.94807,1,1,228,235
1,40.77878,-73.94993,1,31,327,206
2,40.74215,-73.92633,1,5,57,199
0,40.69227,-73.94159,0,28,197,40
2,40.69942,-73.90968,1,3,0,120
2,40.75444,-73.76938,0,1,346,38
4,40.84289,-73.92688,0,2,344,100
0,40.68952,-73.94519,1,6,0,100
1,40.73107,-74.00163,1,4,0,175
0,40.6764,-73.95497,1,3,267,171
1,40.72205,-73.98389,0,4,220,169
0,40.69502,-73.93984,0,2,77,60
1,40.75607,-73.99707,0,2,0,94
0,40.60402,-73.95257,1,4,0,88
4,40.81406,-73.88997,0,4,365,65
1,40.72843,-73.99825,1,7,0,134
1,40.73158,-73.987,1,3,0,419
1,40.7331,-73.99923,0,5,137,90
0,40.70565,-73.94791,1,3,0,140
1,40.77404,-73.99076,1,2,0,198
2,40.77949,-73.91015,0,2,166,78
0,40.71493,-73.94861,0,1,272,65
1,40.74822,-73.97966,0,2,0,65
4,40.85878,-73.83402,1,2,286,199
1,40.71873,-73.9891,0,2,0,99
0,40.71435,-73.95508,0,1,0,70
0,40.68795,-73.95278,0,2,0,75
1,40.76646,-73.97912,1,3,352,350
0,40.67653,-73.95793,0,1,0,75
1,40.80389,-73.95178,1,3,280,199
0,40.65634,-73.95704,0,30,0,30
1,40.80094,-73.95219,0,3,0,70
0,40.69229,-73.96504,1,1,0,120
1,40.77557,-73.98099,2,3,138,65
1,40.72565,-74.00161,1,2,0,295
0,40.67693,-73.96517,1,3,0,135
1,40.7652,-73.99197,0,7,0,67
4,40.8298,-73.87715,0,2,44,40
0,40.70556,-73.92892,0,2,0,70
0,40.65663,-73.96142,0,3,21,60
0,40.6882,-73.94678,1,1,20,109
1,40.86835,-73.91958,1,4,0,50
2,40.76132,-73.92477,1,2,0,99
1,40.76059,-73.98865,2,1,0,105
0,40.68212,-73.9486,0,2,0,45
0,40.67779,-73.9229,0,1,197,70
0,40.71988,-73.96294,1,5,0,150
0,40.72034,-73.96031,1,30,1,190
1,40.77973,-73.95039,1,2,338,150
0,40.67101,-73.94543,0,2,0,70
0,40.68908,-73.96429,1,2,361,349
0,40.71779,-73.95978,1,2,0,79
0,40.68188,-73.91071,0,3,0,70
1,40.80062,-73.96169,0,6,0,150
1,40.75194,-73.97068,1,30,364,232
0,40.69563,-73.93206,0,4,0,47
0,40.69608,-73.9432,0,1,0,45
1,40.7381,-73.9976,1,2,0,200
2,40.73412,-73.8509,1,2,0,278
0,40.67079,-73.97384,1,12,0,195
0,40.68914,-73.94556,1,1,21,109
0,40.69063,-73.97195,0,8,0,65
1,40.83847,-73.94211,0,1,311,80
0,40.69604,-73.92278,0,25,0,65
1,40.82761,-73.9375,0,1,365,100
1,40.7453,-74.00002,1,3,14,180
1,40.75233,-73.97297,1,4,0,299
4,40.84111,-73.92513,0,2,338,80
0,40.63693,-73.92242,1,2,320,105
1,40.78974,-73.9425,2,3,83,350
0,40.69083,-73.9241,0,1,0,45
0,40.71047,-73.96311,1,2,262,315
0,40.71644,-73.95888,0,4,0,79
1,40.75898,-73.99035,1,7,242,90
0,40.71529,-73.93972,0,2,341,215
0,40.6699,-73.94169,0,15,333,59
1,40.71947,-73.98638,1,2,6,200
0,40.65746,-73.95221,0,3,197,90
2,40.5889,-73.81585,1,1,224,545
0,40.64493,-73.90897,0,2,0,33
1,40.76382,-73.99435,1,30,339,125
1,40.86057,-73.92907,1,1,0,100
1,40.72237,-73.98148,0,2,0,275
0,40.69337,-73.91142,0,1,0,45
0,40.72686,-73.95246,1,6,0,199
0,40.68455,-74.00188,1,4,6,150
1,40.76435,-73.99337,1,30,342,125
0,40.70793,-73.93902,0,5,0,55
1,40.77294,-73.95351,1,1,287,168
1,40.76446,-73.99343,1,30,344,125
0,40.65229,-73.94539,0,2,83,150
0,40.63255,-73.97324,0,1,343,48
1,40.82607,-73.94481,0,14,125,85
0,40.71681,-73.94556,0,1,0,80
3,40.63167,-74.07971,0,1,89,43
1,40.80298,-73.94333,0,5,267,60
0,40.65255,-73.9568,0,3,0,60
0,40.69156,-73.98686,1,2,14,179
0,40.68582,-73.99801,1,31,0,156
0,40.67697,-73.98239,1,2,0,153
1,40.73863,-73.98186,0,1,0,76
1,40.80141,-73.94341,0,6,219,2000
1,40.82527,-73.95359,0,90,365,55
0,40.6697,-73.99357,0,1,282,145
0,40.6948,-73.92253,0,2,3,75
1,40.80864,-73.95913,0,4,0,65
0,40.71964,-73.96421,1,4,65,199
0,40.69321,-73.95599,1,4,0,150
0,40.66088,-73.90012,0,6,90,60
1,40.78546,-73.94117,0,3,0,70
2,40.74218,-73.82833,0,2,31,36
1,40.72208,-73.98071,1,3,0,210
4,40.83159,-73.83375,0,4,171,40
0,40.66482,-73.93619,0,1,0,140
1,40.76207,-73.9858,0,1,5,120
0,40.70904,-73.9398,0,3,56,95
0,40.69121,-73.95121,1,3,1,90
1,40.77978,-73.97598,1,1,180,2900
1,40.73369,-74.00534,1,4,35,199
1,40.78886,-73.94324,0,1,0,70
0,40.71591,-73.96039,1,5,0,169
0,40.69055,-73.91599,0,1,0,30
0,40.70844,-73.96693,1,3,218,140
1,40.72037,-73.98701,1,3,34,110
2,40.68555,-73.79416,0,1,90,30
0,40.68647,-73.97531,1,5,2,130
0,40.66547,-73.88944,1,2,356,99
1,40.77229,-73.97944,1,4,68,200
1,40.77568,-73.95405,1,1,0,170
0,40.64354,-73.97967,0,1,0,110
0,40.70382,-73.91746,1,1,0,100
1,40.73159,-73.98447,1,3,0,133
1,40.85865,-73.93559,0,2,0,75
0,40.68057,-73.99395,1,2,275,125
0,40.69284,-73.99633,1,2,39,325
0,40.69418,-73.94447,0,2,4,50
4,40.91169,-73.90564,0,365,363,50
1,40.7672,-73.95495,1,1,9,120
1,40.81368,-73.95919,0,1,0,50
2,40.74789,-73.91428,1,30,213,100
0,40.66954,-73.93975,0,3,0,45
0,40.65064,-73.95045,1,2,66,94
0,40.71227,-73.96233,0,5,0,60
2,40.76682,-73.90807,0,2,338,63
0,40.71353,-73.9578,1,3,11,175
0,40.67541,-73.93253,0,7,59,26
1,40.82336,-73.94512,0,30,67,45
1,40.77481,-73.95641,1,3,4,123
0,40.69205,-73.95803,1,3,0,185
1,40.80387,-73.95853,0,3,18,55
1,40.7241,-73.98959,1,7,0,133
1,40.8042,-73.95669,0,2,1,75
0,40.67787,-73.97225,1,3,0,450
0,40.67571,-73.94916,0,1,0,40
2,40.76843,-73.93257,0,3,334,90
0,40.71039,-73.96139,0,1,77,400
2,40.76848,-73.93213,0,3,154,62
1,40.7358,-73.9889,1,1,324,287
1,40.8225,-73.94493,1,1,84,200
0,40.70545,-73.94714,0,1,79,58
0,40.7137,-73.95711,1,3,33,325
1,40.75017,-73.97687,1,30,180,222
0,40.69459,-73.98261,1,5,0,130
1,40.79939,-73.96752,0,7,0,70
0,40.69804,-73.9182,0,2,0,44
0,40.68432,-73.98867,0,1,0,85
1,40.70586,-74.00875,0,1,0,85
0,40.61143,-73.9543,0,2,0,52
1,40.72288,-73.98342,0,1,0,60
0,40.65766,-73.97614,1,3,0,275
1,40.81271,-73.94055,0,2,0,75
0,40.68626,-73.95918,1,1,0,125
0,40.68112,-73.98921,1,7,72,475
0,40.67404,-73.95616,0,7,0,50
2,40.6705,-73.77787,1,1,305,80
0,40.68391,-73.95783,1,3,250,200
0,40.69445,-73.91161,0,1,331,70
1,40.83168,-73.94743,0,7,0,52
0,40.69517,-73.92541,1,2,0,150
0,40.69087,-73.946,0,3,0,63
0,40.69694,-73.91269,1,7,0,100
3,40.62981,-74.07998,0,1,73,50
2,40.75172,-73.9379,0,1,0,69
0,40.68988,-73.94137,1,2,0,116
2,40.75885,-73.86959,0,1,47,44
1,40.84773,-73.93251,0,3,0,60
1,40.75405,-73.99377,0,1,0,180
1,40.72349,-73.9841,1,3,0,95
1,40.79978,-73.96797,0,7,0,70
1,40.74518,-73.97929,1,3,0,275
1,40.74452,-73.98163,1,3,0,195
0,40.69416,-73.90816,0,7,0,45
1,40.76,-73.98915,0,3,25,135
1,40.80546,-73.96547,1,7,0,145
1,40.70738,-74.01281,1,2,0,160
0,40.69471,-73.94225,1,2,0,98
0,40.65475,-73.96186,0,1,0,80
1,40.74954,-73.97687,1,30,180,150
4,40.87192,-73.84676,0,1,0,60
0,40.71255,-73.95745,0,6,0,430
1,40.72415,-73.98411,1,1,0,128
1,40.8012,-73.96693,2,2,0,55
0,40.6327,-73.93922,0,1,342,60
0,40.60795,-73.98955,0,1,364,89
1,40.818,-73.94134,0,2,170,60
0,40.69207,-73.92331,1,3,0,145
0,40.69171,-73.95374,1,4,0,97
4,40.84594,-73.89358,0,2,324,45
1,40.8213,-73.95131,0,7,0,50
1,40.71886,-73.99746,0,1,71,110
0,40.7107,-73.94295,0,7,0,65
0,40.70943,-73.95064,1,3,364,175
1,40.85115,-73.93703,0,4,0,80
0,40.70001,-73.98969,1,2,166,325
0,40.69347,-73.955,1,20,0,126
1,40.72008,-73.98268,0,3,0,104
0,40.71869,-73.95358,1,2,0,150
0,40.67371,-73.94537,0,5,0,85
0,40.6746,-73.94549,0,2,0,45
4,40.87309,-73.86326,0,1,0,60
0,40.7097,-73.94001,0,2,0,120
0,40.69364,-73.99467,1,2,271,200
1,40.73334,-73.9897,1,30,307,235
1,40.75725,-73.9959,1,2,2,180
0,40.68416,-73.9551,1,3,88,160
0,40.64005,-73.90916,0,1,35,42
1,40.76515,-73.99423,1,30,337,135
0,40.6862,-73.96973,1,3,0,175
1,40.72667,-74.00179,1,2,0,164
0,40.67324,-73.92502,1,20,204,147
0,40.69369,-73.98074,1,2,0,120
0,40.71232,-73.96067,1,4,1,88
0,40.67862,-73.9923,1,30,342,120
1,40.7218,-73.98723,0,30,237,63
0,40.69121,-73.95265,1,7,0,114
1,40.76364,-73.94881,0,1,342,110
2,40.72446,-73.85636,0,3,48,60
1,40.80393,-73.95674,0,7,0,55
0,40.66634,-73.97806,1,4,170,165
1,40.7523,-73.97287,0,4,0,105
2,40.69252,-73.89533,1,3,292,150
0,40.65003,-74.00657,1,3,0,75
0,40.69453,-73.93053,0,3,93,150
4,40.88702,-73.86575,0,1,360,60
0,40.67574,-73.94722,1,31,263,90
2,40.74204,-73.90639,0,2,0,55
2,40.75865,-73.91737,0,2,87,150
0,40.67615,-73.94752,0,3,0,41
1,40.70817,-74.00675,0,1,0,115
0,40.70373,-73.92848,1,3,0,100
0,40.71432,-73.95629,1,2,0,155
0,40.71725,-73.9544,0,5,10,52
0,40.71365,-73.94822,0,4,36,80
1,40.77958,-73.95025,1,15,1,75
0,40.6589,-74.00018,0,2,365,150
1,40.78293,-73.97636,0,30,204,40
1,40.82425,-73.9552,1,2,14,95
0,40.71219,-73.96085,0,5,10,50
0,40.70608,-73.9313,1,3,324,158
0,40.70884,-73.95425,0,20,0,60
1,40.83543,-73.94372,0,2,0,50
4,40.87315,-73.87925,0,1,0,65
1,40.85618,-73.93085,0,2,0,44
0,40.60924,-73.95556,0,1,0,30
0,40.70336,-73.92657,1,1,0,184
0,40.67785,-74.00735,1,30,0,175
0,40.68602,-73.98311,1,2,311,300
0,40.68692,-73.94699,1,2,68,99
0,40.68924,-73.92818,1,5,191,137
2,40.65219,-73.73729,0,2,65,49
0,40.66325,-73.94978,1,7,0,75
2,40.67555,-73.85653,0,2,0,39
0,40.63491,-73.96796,1,5,140,59
0,40.68307,-73.96595,1,5,0,229
0,40.68499,-73.96524,1,3,44,825
1,40.79376,-73.94679,0,1,115,125
0,40.67064,-73.9178,0,1,218,39
1,40.80722,-73.95614,1,1,0,130
1,40.80066,-73.96813,0,1,173,500
0,40.70249,-73.93025,1,2,0,80
0,40.72186,-73.94588,1,2,0,125
0,40.70398,-73.93298,1,2,0,185
1,40.75403,-73.96343,1,30,364,225
0,40.67305,-73.94788,0,1,179,90
1,40.74863,-73.9767,1,30,365,150
1,40.80324,-73.9352,1,2,11,120
0,40.72463,-73.95227,0,5,0,65
0,40.72357,-73.95057,1,2,34,225
0,40.71627,-73.93957,0,7,365,100
1,40.81372,-73.95612,1,1,67,195
2,40.75777,-73.91577,0,5,208,69
1,40.79948,-73.96314,0,1,0,75
0,40.6806,-73.97164,1,2,94,150
3,40.63748,-74.13496,0,1,343,40
1,40.73193,-73.98861,1,3,0,200
1,40.7932,-73.96385,1,3,0,260
1,40.80225,-73.96633,0,3,16,60
0,40.66615,-73.98554,1,2,0,150
1,40.75997,-73.99923,1,1,0,254
1,40.72681,-73.98963,2,1,0,58
1,40.80005,-73.9701,1,3,0,295
1,40.86854,-73.9182,0,1,0,45
1,40.85391,-73.93649,0,3,298,50
0,40.65704,-73.9603,1,4,0,80
0,40.70257,-73.98053,0,1,21,80
2,40.73526,-73.85065,1,3,0,88
1,40.74819,-73.976,1,30,180,150
1,40.80371,-73.96324,0,3,0,70
0,40.72247,-73.95108,0,1,0,98
0,40.71813,-73.94502,1,2,0,250
2,40.73437,-73.85227,1,3,188,238
2,40.66413,-73.76651,0,1,84,100
1,40.73742,-73.98219,1,2,323,265
1,40.76044,-73.98321,1,10,64,399
0,40.70492,-73.93341,0,1,364,55
1,40.73334,-73.98904,1,7,7,160
0,40.71335,-73.94115,1,5,0,350
2,40.75607,-73.93022,0,2,21,100
1,40.76617,-73.98445,1,30,364,184
1,40.75794,-73.96143,1,30,364,315
0,40.71364,-73.96447,1,3,174,250
0,40.6737,-73.99891,0,2,1,77
0,40.70286,-73.91884,1,29,147,180
1,40.74814,-73.97693,1,30,180,150
0,40.67731,-73.94616,1,5,78,150
0,40.70959,-73.95747,1,6,18,165
0,40.68843,-73.92536,1,3,1,125
1,40.72791,-73.98929,1,10,0,150
0,40.70439,-73.92619,0,3,0,51
0,40.66458,-73.98722,0,3,256,53
1,40.73016,-74.00137,0,1,0,95
1,40.81233,-73.95717,0,3,0,69
1,40.75023,-73.97664,1,30,365,195
1,40.72146,-73.98838,1,1,0,125
1,40.73193,-73.99931,1,2,64,299
0,40.71816,-73.95799,0,2,0,146
0,40.69319,-73.91642,0,3,13,55
0,40.71258,-73.96341,0,2,2,50
0,40.69573,-73.91376,0,2,349,65
1,40.73776,-73.99794,1,4,0,165
0,40.69079,-73.9163,0,30,280,41
2,40.72661,-73.86046,1,1,157,70
4,40.84473,-73.91175,0,2,271,55
0,40.68415,-73.95641,0,2,0,55
1,40.75229,-73.9955,1,2,0,250
1,40.82402,-73.94537,0,2,0,73
0,40.69962,-73.91646,0,3,282,63
1,40.80152,-73.96696,0,1,0,50
2,40.75872,-73.82174,1,30,365,183
0,40.71015,-73.94747,1,31,68,91
2,40.58934,-73.80055,1,2,280,250
0,40.66931,-73.95215,0,2,0,55
0,40.67537,-73.91822,1,2,147,85
1,40.79712,-73.94689,0,25,71,50
0,40.65379,-74.00272,1,7,1,150
1,40.72007,-73.98385,1,2,66,305
2,40.68722,-73.73254,0,5,83,80
1,40.75044,-73.9753,1,30,180,150
0,40.70798,-73.93652,2,1,81,64
1,40.75378,-74.00274,0,14,0,68
0,40.65068,-73.96073,0,1,37,31
0,40.72528,-73.94467,0,1,0,125
1,40.75754,-73.96177,1,3,21,275
1,40.74891,-73.97589,1,30,365,150
1,40.70833,-74.01068,0,3,0,70
0,40.64561,-73.96962,0,1,260,90
1,40.71682,-73.99843,0,1,76,130
0,40.66412,-73.98162,1,10,115,390
1,40.77896,-73.95146,1,31,338,160
1,40.76011,-73.98828,1,1,0,275
0,40.70263,-73.91568,0,1,0,43
1,40.77299,-73.95745,1,30,327,119
0,40.59841,-73.96122,0,5,321,50
0,40.62929,-73.90821,1,4,50,115
0,40.70819,-73.92005,0,1,0,73
0,40.72284,-73.93671,0,5,355,85
0,40.66314,-73.93299,0,1,365,89
1,40.72772,-73.98091,1,4,0,75
1,40.76136,-73.99309,1,30,313,160
3,40.60642,-74.11756,1,1,64,49
1,40.76844,-73.95341,1,3,0,10
0,40.66032,-73.91341,0,2,0,55
0,40.59855,-74.0067,1,2,160,119
0,40.67578,-73.95491,1,30,182,85
1,40.73321,-74.00242,1,1,0,350
1,40.72681,-74.00771,0,2,116,76
0,40.63959,-73.88158,1,1,80,46
0,40.70858,-73.9509,0,5,0,95
0,40.67522,-73.94677,1,4,0,79
0,40.71966,-73.95428,1,2,0,350
1,40.72633,-74.00207,1,2,32,205
1,40.76749,-73.96246,0,1,63,190
0,40.68318,-73.96067,1,2,0,120
1,40.71017,-74.00924,0,3,338,135
0,40.61421,-73.95347,1,90,365,111
0,40.62017,-73.96514,1,7,0,85
1,40.80292,-73.96692,0,1,0,80
1,40.85031,-73.93901,0,7,76,49
1,40.81711,-73.93563,0,2,0,51
1,40.74154,-74.00161,1,5,0,149
0,40.71275,-73.95665,0,1,0,55
1,40.77127,-73.98191,1,2,0,270
4,40.85961,-73.86361,0,3,0,49
1,40.72696,-73.97433,0,2,303,75
1,40.82265,-73.94686,0,21,286,55
4,40.87063,-73.84896,0,1,0,70
2,40.75575,-73.93236,0,1,279,54
0,40.70648,-73.95686,0,5,0,55
1,40.72184,-73.99471,0,2,246,142
2,40.75402,-73.81317,0,2,174,50
2,40.76078,-73.87661,0,1,149,50
0,40.67155,-73.94189,1,1,79,109
1,40.76387,-73.99117,0,1,0,100
0,40.60788,-73.97454,0,1,354,40
1,40.78663,-73.97844,0,1,24,100
2,40.70515,-73.8945,1,4,81,99
2,40.77407,-73.92262,1,2,86,125
0,40.68607,-73.95784,0,2,16,75
0,40.67718,-73.99656,1,3,0,350
1,40.76439,-73.96569,1,2,306,250
1,40.78569,-73.97048,1,30,329,79
0,40.71173,-73.94417,0,5,255,90
1,40.71826,-73.98455,0,2,71,80
0,40.64917,-73.96236,0,3,0,29
2,40.76151,-73.92643,1,4,0,85
1,40.76312,-73.96045,0,30,321,55
1,40.71921,-73.99238,0,3,59,150
0,40.71666,-73.96644,1,4,41,250
1,40.82896,-73.94223,0,1,0,50
2,40.76365,-73.93192,0,30,0,60
2,40.74752,-73.92264,0,1,0,60
4,40.87188,-73.842,1,4,119,75
1,40.74966,-73.97601,1,30,180,175
0,40.69244,-73.94575,0,6,0,33
1,40.7496,-73.97609,1,30,147,175
0,40.67882,-73.99166,1,60,156,119
1,40.77296,-73.95711,1,30,264,148
0,40.70741,-73.94285,0,6,71,77
1,40.73318,-73.98436,1,3,17,118
1,40.76221,-73.98891,0,3,76,350
1,40.79166,-73.97319,1,3,0,170
2,40.75704,-73.92135,0,1,95,60
0,40.59019,-73.96123,1,2,0,105
0,40.69671,-73.92628,1,4,56,100
2,40.75364,-73.8108,0,2,156,50
0,40.71066,-73.94127,0,1,110,65
0,40.68329,-73.99764,1,3,13,245
1,40.7291,-73.97941,0,1,0,80
1,40.75888,-73.99077,1,1,0,155
2,40.7224,-73.81039,0,6,89,40
0,40.65292,-73.94269,0,1,0,50
0,40.67386,-73.98439,0,7,0,40
1,40.73267,-74.00404,1,2,0,254
0,40.66847,-73.94981,0,5,312,80
0,40.6792,-73.93071,1,2,180,299
0,40.6506,-73.92553,0,3,307,67
1,40.76275,-73.96093,0,2,0,110
1,40.73884,-73.99767,0,1,0,150
1,40.79439,-73.94129,0,7,0,75
